Date,SP500TR
2017-11-10,5020.3100585938
2017-11-09,5023.009765625
2017-11-08,5040.740234375
2017-11-07,5033.3798828125
2017-11-06,5034.2998046875
2017-11-03,5027.490234375
2017-11-02,5011.4799804688
2017-11-01,5009.990234375
2017-10-31,5002.0297851562
2017-10-30,4997.1499023438
2017-10-27,5012.75
2017-10-26,4972.6000976562
2017-10-25,4966.2900390625
2017-10-24,4989.5600585938
2017-10-23,4981.3701171875
2017-10-20,5001.1098632812
2017-10-19,4975.3198242188
2017-10-18,4973.2797851562
2017-10-17,4969.3798828125
2017-10-16,4966.0498046875
2017-10-13,4957.2700195312
2017-10-12,4952.8500976562
2017-10-11,4960.7900390625
2017-10-10,4951.7700195312
2017-10-09,4940.16015625
2017-10-06,4949.08984375
2017-10-05,4952.8500976562
2017-10-04,4924.1899414062
2017-10-03,4917.7299804688
2017-10-02,4906.919921875
2017-09-29,4887.9702148438
2017-09-28,4869.8100585938
2017-09-27,4862.9301757812
2017-09-26,4843.1401367188
2017-09-25,4842.41015625
2017-09-22,4853.2001953125
2017-09-21,4849.9501953125
2017-09-20,4864.6098632812
2017-09-19,4861.5200195312
2017-09-18,4856.080078125
2017-09-15,4848.83984375
2017-09-14,4839.2900390625
2017-09-13,4843.0400390625
2017-09-12,4839.3100585938
2017-09-11,4822.7998046875
2017-09-08,4771.0200195312
2017-09-07,4777.9301757812
2017-09-06,4777.6899414062
2017-09-05,4762.75
2017-09-01,4798.990234375
2017-08-31,4789.1801757812
2017-08-30,4761.7202148438
2017-08-29,4738.6201171875
2017-08-28,4733.9702148438
2017-08-25,4731.4599609375
2017-08-24,4723.0297851562
2017-08-23,4732.759765625
2017-08-22,4748.7299804688
2017-08-21,4701.8198242188
2017-08-18,4696.2202148438
2017-08-17,4704.7299804688
2017-08-16,4778.2797851562
2017-08-15,4770.1499023438
2017-08-14,4771.4301757812
2017-08-11,4723.7299804688
2017-08-10,4717.3999023438
2017-08-09,4784.9399414062
2017-08-08,4786.1201171875
2017-08-07,4797.1298828125
2017-08-04,4789.1098632812
2017-08-03,4779.990234375
2017-08-02,4789.5400390625
2017-08-01,4786.2700195312
2017-07-31,4774.5600585938
2017-07-28,4778.0200195312
2017-07-27,4784.259765625
2017-07-26,4788.41015625
2017-07-25,4787.0400390625
2017-07-24,4773.1000976562
2017-07-21,4778.0698242188
2017-07-20,4779.83984375
2017-07-19,4780.25
2017-07-18,4754.2700195312
2017-07-17,4751.330078125
2017-07-14,4751.4301757812
2017-07-13,4729.25
2017-07-12,4720.2797851562
2017-07-11,4685.6401367188
2017-07-10,4689.25
2017-07-07,4684.8798828125
2017-07-06,4655.0200195312
2017-07-05,4697.33984375
2017-07-03,4689.6098632812
2017-06-30,4678.3598632812
2017-06-29,4670.9599609375
2017-06-28,4711.330078125
2017-06-27,4669.2700195312
2017-06-26,4707.2700195312
2017-06-23,4705.7299804688
2017-06-22,4698.3999023438
2017-06-21,4700.5
2017-06-20,4702.8198242188
2017-06-19,4734.4799804688
2017-06-16,4695.2299804688
2017-06-15,4693.8598632812
2017-06-14,4703.5297851562
2017-06-13,4707.8798828125
2017-06-12,4685.5400390625
2017-06-09,4689.7900390625
2017-06-08,4693.669921875
2017-06-07,4692.2900390625
2017-06-06,4683.9599609375
2017-06-05,4697
2017-06-02,4702.5600585938
2017-06-01,4685.1098632812
2017-05-31,4649.33984375
2017-05-30,4650.759765625
2017-05-26,4655.6499023438
2017-05-25,4653.58984375
2017-05-24,4632.3701171875
2017-05-23,4620.7001953125
2017-05-22,4612.1201171875
2017-05-19,4588.3500976562
2017-05-18,4557.41015625
2017-05-17,4540.580078125
2017-05-16,4623.259765625
2017-05-15,4625.509765625
2017-05-12,4602.9599609375
2017-05-11,4609.6899414062
2017-05-10,4618.1899414062
2017-05-09,4611.2099609375
2017-05-08,4615.7299804688
2017-05-05,4615.08984375
2017-05-04,4596.240234375
2017-05-03,4593.3198242188
2017-05-02,4598.240234375
2017-05-01,4592.7797851562
2017-04-28,4584.8198242188
2017-04-27,4593.5698242188
2017-04-26,4590.5600585938
2017-04-25,4592.740234375
2017-04-24,4564.9301757812
2017-04-21,4515.8999023438
2017-04-20,4529.6499023438
2017-04-19,4495.5600585938
2017-04-18,4502.66015625
2017-04-17,4515.6499023438
2017-04-13,4477.0698242188
2017-04-12,4507.759765625
2017-04-11,4524.7099609375
2017-04-10,4530.5698242188
2017-04-07,4527.2001953125
2017-04-06,4530.9301757812
2017-04-05,4520.8598632812
2017-04-04,4534.25
2017-04-03,4530.9799804688
2017-03-31,4538.2099609375
2017-03-30,4548.4599609375
2017-03-29,4535.009765625
2017-03-28,4529.169921875
2017-03-27,4496.5297851562
2017-03-24,4501.1098632812
2017-03-23,4504.919921875
2017-03-22,4509.6499023438
2017-03-21,4500.9799804688
2017-03-20,4557.1201171875
2017-03-17,4566.169921875
2017-03-16,4572.16015625
2017-03-15,4579.4399414062
2017-03-14,4541.259765625
2017-03-13,4556.4399414062
2017-03-10,4553.2797851562
2017-03-09,4538.3598632812
2017-03-08,4534.6801757812
2017-03-07,4543.75
2017-03-06,4556.7202148438
2017-03-03,4571.6000976562
2017-03-02,4569.169921875
2017-03-01,4595.7299804688
2017-02-28,4532.9301757812
2017-02-27,4544.509765625
2017-02-24,4539.25
2017-02-23,4531.3901367188
2017-02-22,4528.9702148438
2017-02-21,4533.4599609375
2017-02-17,4506.2001953125
2017-02-16,4498.5600585938
2017-02-15,4501.990234375
2017-02-14,4478.9799804688
2017-02-13,4459.830078125
2017-02-10,4435.419921875
2017-02-09,4419.3999023438
2017-02-08,4393.3100585938
2017-02-07,4388.8701171875
2017-02-06,4387.669921875
2017-02-03,4396.9501953125
2017-02-02,4364.8500976562
2017-02-01,4362.1000976562
2017-01-31,4359.8100585938
2017-01-30,4363.669921875
2017-01-27,4389.8500976562
2017-01-26,4393.4301757812
2017-01-25,4396.5698242188
2017-01-24,4361.5600585938
2017-01-23,4333.1000976562
2017-01-20,4344.669921875
2017-01-19,4329.9599609375
2017-01-18,4345.5698242188
2017-01-17,4337.2001953125
2017-01-13,4350.1098632812
2017-01-12,4342.08984375
2017-01-11,4351.3198242188
2017-01-10,4338.6401367188
2017-01-09,4338.6201171875
2017-01-06,4354.0498046875
2017-01-05,4337.4501953125
2017-01-04,4340.75
2017-01-03,4315.080078125
2016-12-30,4278.66015625
2016-12-29,4298.3901367188
2016-12-28,4299.4501953125
2016-12-27,4334.9301757812
2016-12-23,4325.169921875
2016-12-22,4319.330078125
2016-12-21,4326.8500976562
2016-12-20,4337.3598632812
2016-12-19,4321.0200195312
2016-12-16,4312.3999023438
2016-12-15,4319.83984375
2016-12-14,4302.9301757812
2016-12-13,4337.8598632812
2016-12-12,4308.9399414062
2016-12-09,4313.6098632812
2016-12-08,4288.1000976562
2016-12-07,4278.4399414062
2016-12-06,4222.0400390625
2016-12-05,4207.5698242188
2016-12-02,4182.8100585938
2016-12-01,4181.1499023438
2016-11-30,4195.7299804688
2016-11-29,4205.990234375
2016-11-28,4199.3901367188
2016-11-25,4221.0200195312
2016-11-23,4204.490234375
2016-11-22,4200.9501953125
2016-11-21,4191.6801757812
2016-11-18,4160.580078125
2016-11-17,4169.8701171875
2016-11-16,4150.2099609375
2016-11-15,4155.6201171875
2016-11-14,4123.8100585938
2016-11-11,4123.6899414062
2016-11-10,4129.4599609375
2016-11-09,4121.0297851562
2016-11-08,4075.6101074219
2016-11-07,4058.3000488281
2016-11-04,3970.0200195312
2016-11-03,3976.5600585938
2016-11-02,3992.7600097656
2016-11-01,4018.4699707031
2016-10-31,4045.8898925781
2016-10-28,4046.3601074219
2016-10-27,4058.75
2016-10-26,4070.7600097656
2016-10-25,4077.8000488281
2016-10-24,4093.2199707031
2016-10-21,4073.8500976562
2016-10-20,4074.1799316406
2016-10-19,4079.5
2016-10-18,4069.9899902344
2016-10-17,4045.0700683594
2016-10-14,4057.2800292969
2016-10-13,4056.4499511719
2016-10-12,4068.919921875
2016-10-11,4063.919921875
2016-10-10,4115.1201171875
2016-10-07,4096.25
2016-10-06,4109.490234375
2016-10-05,4107.3999023438
2016-10-04,4088.169921875
2016-10-03,4108.1298828125
2016-09-30,4121.0600585938
2016-09-29,4088.4699707031
2016-09-28,4126.830078125
2016-09-27,4104.1801757812
2016-09-26,4077.7099609375
2016-09-23,4112.6899414062
2016-09-22,4136.41015625
2016-09-21,4109.6298828125
2016-09-20,4065.1999511719
2016-09-19,4063.9399414062
2016-09-16,4063.9699707031
2016-09-15,4079.3200683594
2016-09-14,4037.830078125
2016-09-13,4039.919921875
2016-09-12,4099.4702148438
2016-09-09,4039.9499511719
2016-09-08,4141.4599609375
2016-09-07,4150.509765625
2016-09-06,4150.1098632812
2016-09-02,4137.7001953125
2016-09-01,4120.169921875
2016-08-31,4120.2900390625
2016-08-30,4129.33984375
2016-08-29,4136.75
2016-08-26,4114.6801757812
2016-08-25,4121.08984375
2016-08-24,4126.6499023438
2016-08-23,4148.16015625
2016-08-22,4139.9702148438
2016-08-19,4142.2299804688
2016-08-18,4147.6401367188
2016-08-17,4138.419921875
2016-08-16,4129.6801757812
2016-08-15,4151.6899414062
2016-08-12,4139.6298828125
2016-08-11,4142.7202148438
2016-08-10,4122.6499023438
2016-08-09,4132.9599609375
2016-08-08,4131.1899414062
2016-08-05,4134.5600585938
2016-08-04,4099.2099609375
2016-08-03,4097.2998046875
2016-08-02,4083.25
2016-08-01,4109.2797851562
2016-07-29,4114.509765625
2016-07-28,4107.75
2016-07-27,4100.8100585938
2016-07-26,4105.5698242188
2016-07-25,4104.1298828125
2016-07-22,4116.5
2016-07-21,4097.8198242188
2016-07-20,4112.6098632812
2016-07-19,4094.6101074219
2016-07-18,4100.3999023438
2016-07-15,4090.4899902344
2016-07-14,4094.2800292969
2016-07-13,4072.7700195312
2016-07-12,4071.8500976562
2016-07-11,4043.4899902344
2016-07-08,4029.75
2016-07-07,3969.1899414062
2016-07-06,3972.2600097656
2016-07-05,3949.7199707031
2016-07-01,3976.6799316406
2016-06-30,3968.2099609375
2016-06-29,3915.1000976562
2016-06-28,3849.0500488281
2016-06-27,3781.0200195312
2016-06-24,3850.6999511719
2016-06-23,3994.1799316406
2016-06-22,3941.4499511719
2016-06-21,3947.9399414062
2016-06-20,3936.9099121094
2016-06-17,3914.1499023438
2016-06-16,3926.9299316406
2016-06-15,3914.0200195312
2016-06-14,3920.9299316406
2016-06-13,3927.7299804688
2016-06-10,3958.6799316406
2016-06-09,3995.2800292969
2016-06-08,4001.9799804688
2016-06-07,3987.9599609375
2016-06-06,3982.7399902344
2016-06-03,3963.2299804688
2016-06-02,3974.7600097656
2016-06-01,3963.1000976562
2016-05-31,3957.9499511719
2016-05-27,3961.669921875
2016-05-26,3944.0500488281
2016-05-25,3944.330078125
2016-05-24,3916.7700195312
2016-05-23,3863.8200683594
2016-05-20,3871.75
2016-05-19,3847.9699707031
2016-05-18,3862.25
2016-05-17,3860.8798828125
2016-05-16,3896.3601074219
2016-05-13,3858.169921875
2016-05-12,3890.8500976562
2016-05-11,3891.1298828125
2016-05-10,3926.6298828125
2016-05-09,3878.1398925781
2016-05-06,3875.1799316406
2016-05-05,3862.3999023438
2016-05-04,3862.3999023438
2016-05-03,3884.6298828125
2016-05-02,3918.5300292969
2016-04-29,3888.1298828125
2016-04-28,3907.8798828125
2016-04-27,3944.0200195312
2016-04-26,3937.2299804688
2016-04-25,3929.8798828125
2016-04-22,3937
2016-04-21,3936.8000488281
2016-04-20,3957.25
2016-04-19,3954.0100097656
2016-04-18,3941.8601074219
2016-04-15,3916.169921875
2016-04-14,3920.0300292969
2016-04-13,3918.9499511719
2016-04-12,3879.419921875
2016-04-11,3842.169921875
2016-04-08,3852.7199707031
2016-04-07,3841.9799804688
2016-04-06,3888.4099121094
2016-04-05,3846.5900878906
2016-04-04,3886
2016-04-01,3897.6599121094
2016-03-31,3873.1101074219
2016-03-30,3881.0100097656
2016-03-29,3863.8000488281
2016-03-28,3829.2600097656
2016-03-24,3827.1398925781
2016-03-23,3828.580078125
2016-03-22,3853.1799316406
2016-03-21,3855.9699707031
2016-03-18,3852.1499023438
2016-03-17,3835.2600097656
2016-03-16,3810.0900878906
2016-03-15,3788.6201171875
2016-03-14,3795.5300292969
2016-03-11,3800.0700683594
